id,temperature,pressure,altitude,soilmoisture,note,status,class,date,time
2439,28.45,9967.12,-13.67,240,2,1,Wet,08-10-2022,22:06:24
2440,28.44,9966.92,-13.69,238,2,1,Wet,08-10-2022,22:06:24
2441,28.43,9966.58,-13.72,240,2,1,Wet,08-10-2022,22:06:24
2442,28.42,9966.75,-13.7,239,2,1,Wet,08-10-2022,22:06:24
2443,28.41,9966.6,-13.71,238,2,1,Wet,08-10-2022,22:06:24
2444,28.4,9966.6,-13.71,237,2,1,Wet,08-10-2022,22:06:24
2445,28.39,9966.43,-13.73,238,2,1,Wet,08-10-2022,22:06:24
2446,28.39,9966.45,-13.73,239,2,1,Wet,08-10-2022,22:06:24
2447,28.38,9966.45,-13.73,239,2,1,Wet,08-10-2022,22:06:24
2448,28.37,9966.11,-13.76,240,2,1,Wet,08-10-2022,22:06:24
2449,28.36,9966.11,-13.76,237,2,1,Wet,08-10-2022,22:06:24
2450,28.35,9965.95,-13.77,239,2,1,Wet,08-10-2022,22:06:24
2451,28.34,9965.78,-13.78,237,2,1,Wet,08-10-2022,22:06:24
2452,28.34,9965.95,-13.77,239,2,1,Wet,08-10-2022,22:06:24
2453,28.33,9965.61,-13.8,238,2,1,Wet,08-10-2022,22:06:24
2454,28.32,9965.61,-13.8,239,2,1,Wet,08-10-2022,22:06:24
2455,28.31,9965.78,-13.78,239,2,1,Wet,08-10-2022,22:06:24
2456,28.3,9965.6,-13.8,238,2,1,Wet,08-10-2022,22:06:24
2457,28.3,9965.63,-13.8,239,2,1,Wet,08-10-2022,22:06:24
2458,28.29,9965.45,-13.81,240,2,1,Wet,08-10-2022,22:06:24
2459,28.28,9964.94,-13.85,238,2,1,Wet,08-10-2022,22:06:24
2460,28.27,9965.11,-13.84,239,2,1,Wet,08-10-2022,22:06:24
2461,28.27,9965.65,-13.8,239,2,1,Wet,08-10-2022,22:06:24
2462,28.26,9965.65,-13.8,238,2,1,Wet,08-10-2022,22:06:24
2463,28.25,9965.47,-13.81,239,2,1,Wet,08-10-2022,22:06:24
2464,28.25,9965.47,-13.81,239,2,1,Wet,08-10-2022,22:06:24
2465,28.25,9965.3,-13.82,239,2,1,Wet,08-10-2022,22:06:24
2466,28.44,9965.39,-13.82,237,2,1,Wet,08-10-2022,22:06:24
2467,28.77,9966.23,-13.75,238,2,1,Wet,08-10-2022,22:06:24
2468,29.13,9966.7,-13.71,238,2,1,Wet,08-10-2022,22:06:24
2469,29.5,9966.9,-13.69,240,2,1,Wet,08-10-2022,22:06:24
2470,29.76,9967.15,-13.67,223,2,1,Wet,08-10-2022,22:06:24
2471,29.96,9967.97,-13.6,200,2,1,Wet,08-10-2022,22:06:24
2472,30.1,9968.14,-13.59,180,3,1,Very Wet,08-10-2022,22:06:24
2473,30.19,9968.04,-13.59,170,3,1,Very Wet,08-10-2022,22:06:24
2474,30.25,9968.16,-13.58,168,3,1,Very Wet,08-10-2022,22:06:24
2475,30.29,9968.45,-13.56,167,3,1,Very Wet,08-10-2022,22:06:24
2476,30.3,9968.75,-13.53,166,3,1,Very Wet,08-10-2022,22:06:24
2477,30.3,9968.41,-13.56,167,3,1,Very Wet,08-10-2022,22:06:24
2478,30.29,9968.1,-13.59,167,3,1,Very Wet,08-10-2022,22:06:24
2479,30.27,9968.45,-13.56,166,3,1,Very Wet,08-10-2022,22:06:24
2480,30.24,9968.65,-13.54,168,3,1,Very Wet,08-10-2022,22:06:24
2481,30.2,9968.55,-13.55,167,3,1,Very Wet,08-10-2022,22:06:24
2482,30.16,9968.59,-13.55,168,3,1,Very Wet,08-10-2022,22:06:24
2483,30.12,9968.81,-13.53,168,3,1,Very Wet,08-10-2022,22:06:24
2484,30.07,9968.7,-13.54,166,3,1,Very Wet,08-10-2022,22:06:24
2485,30.02,9968.42,-13.56,167,3,1,Very Wet,08-10-2022,22:06:24
2486,29.97,9968.13,-13.59,167,3,1,Very Wet,08-10-2022,22:06:24
2487,29.92,9968.03,-13.59,167,3,1,Very Wet,08-10-2022,22:06:24
2488,29.89,9968.02,-13.6,167,3,1,Very Wet,08-10-2022,22:06:24
2489,29.84,9967.75,-13.62,167,3,1,Very Wet,08-10-2022,22:06:24
2490,29.79,9967.62,-13.63,167,3,1,Very Wet,08-10-2022,22:06:24
2491,29.74,9967.53,-13.64,167,3,1,Very Wet,08-10-2022,22:06:24
2492,29.69,9967.25,-13.66,168,3,1,Very Wet,08-10-2022,22:06:24
2493,29.64,9967.09,-13.67,168,3,1,Very Wet,08-10-2022,22:06:24
2494,29.59,9966.98,-13.68,168,3,1,Very Wet,08-10-2022,22:06:24
2495,29.55,9966.83,-13.7,168,3,1,Very Wet,08-10-2022,22:06:24
2496,29.5,9966.9,-13.69,167,3,1,Very Wet,08-10-2022,22:06:24
2497,29.46,9966.94,-13.69,167,3,1,Very Wet,08-10-2022,22:06:24
2498,29.42,9966.97,-13.68,167,3,1,Very Wet,08-10-2022,22:06:24
2499,29.38,9966.83,-13.7,167,3,1,Very Wet,08-10-2022,22:06:24
2500,29.36,9966.69,-13.71,168,3,1,Very Wet,08-10-2022,22:06:24
2501,29.33,9967.21,-13.66,167,3,1,Very Wet,08-10-2022,22:06:24
2502,29.29,9967.24,-13.66,167,3,1,Very Wet,08-10-2022,22:06:24
2503,29.25,9967.3,-13.66,167,3,1,Very Wet,08-10-2022,22:06:24
2504,29.22,9967.3,-13.66,167,3,1,Very Wet,08-10-2022,22:06:24
2505,29.19,9967.16,-13.67,169,3,1,Very Wet,08-10-2022,22:06:24
2506,29.16,9967.2,-13.66,167,3,1,Very Wet,08-10-2022,22:06:24
2507,29.13,9967.22,-13.66,167,3,1,Very Wet,08-10-2022,22:06:24
2508,29.1,9967.57,-13.63,167,3,1,Very Wet,08-10-2022,22:06:24
2509,29.07,9967.59,-13.63,172,3,1,Very Wet,08-10-2022,22:06:24
2510,29.04,9967.45,-13.64,167,3,1,Very Wet,08-10-2022,22:06:24
2511,29.01,9967.99,-13.6,169,3,1,Very Wet,08-10-2022,22:06:24
2512,29,9969.52,-13.61,167,3,1,Very Wet,08-10-2022,22:06:24
2513,28.98,9968,-13.6,166,3,1,Very Wet,08-10-2022,22:06:24
2514,28.95,9967.85,-13.61,168,3,1,Very Wet,08-10-2022,22:06:24
2515,28.93,9968.05,-13.59,167,3,1,Very Wet,08-10-2022,22:06:24
2516,28.91,9967.54,-13.64,167,3,1,Very Wet,08-10-2022,22:06:24
2517,28.89,9967.36,-13.65,167,3,1,Very Wet,08-10-2022,22:06:24
2518,28.87,9967.39,-13.65,167,3,1,Very Wet,08-10-2022,22:06:24
2519,28.84,9967.22,-13.66,167,3,1,Very Wet,08-10-2022,22:06:24
2520,28.83,9967.42,-13.65,167,3,1,Very Wet,08-10-2022,22:06:24
2521,28.81,9967.08,-13.67,167,3,1,Very Wet,08-10-2022,22:06:24
2522,28.79,9966.76,-13.7,168,3,1,Very Wet,08-10-2022,22:06:24
2523,28.77,9966.58,-13.72,167,3,1,Very Wet,08-10-2022,22:06:24
2524,28.76,9966.41,-13.73,167,3,1,Very Wet,08-10-2022,22:06:24
2525,28.75,9966.23,-13.75,168,3,1,Very Wet,08-10-2022,22:06:24
2526,28.73,9966.27,-13.74,167,3,1,Very Wet,08-10-2022,22:06:24
2527,28.72,9965.78,-13.78,167,3,1,Very Wet,08-10-2022,22:06:24
2528,28.7,9965.6,-13.8,167,3,1,Very Wet,08-10-2022,22:06:24
2529,28.69,9965.63,-13.8,167,3,1,Very Wet,08-10-2022,22:06:24
2530,28.67,9965.45,-13.81,166,3,1,Very Wet,08-10-2022,22:06:24
2531,28.66,9965.11,-13.84,166,3,1,Very Wet,08-10-2022,22:06:24
2532,28.64,9964.94,-13.85,167,3,1,Very Wet,08-10-2022,22:06:24
2533,28.63,9964.8,-13.87,167,3,1,Very Wet,08-10-2022,22:06:24
2534,28.61,9964.96,-13.85,167,3,1,Very Wet,08-10-2022,22:06:24
2535,28.6,9964.98,-13.85,168,3,1,Very Wet,08-10-2022,22:06:24
2536,28.58,9965.16,-13.84,167,3,1,Very Wet,08-10-2022,22:06:24
2537,28.59,9964.81,-13.87,167,3,1,Very Wet,08-10-2022,22:06:24
2538,28.8,9965.05,-13.85,166,3,1,Very Wet,08-10-2022,22:06:24
2539,29.12,9965.52,-13.81,166,3,1,Very Wet,08-10-2022,22:06:24
2540,29.47,9966.07,-13.76,167,3,1,Very Wet,08-10-2022,22:06:24
2541,29.74,9966.16,-13.75,404,0,0,Very Dry,08-10-2022,22:06:24
2542,29.92,9966.12,-13.76,414,0,0,Very Dry,08-10-2022,22:06:24
2543,30.06,9965.81,-13.78,352,0,0,Very Dry,08-10-2022,22:06:24
2544,30.14,9965.55,-13.8,339,0,0,Very Dry,08-10-2022,22:06:24
2545,30.2,9965.11,-13.84,337,0,0,Very Dry,08-10-2022,22:06:24
2546,30.22,9964.73,-13.87,344,0,0,Very Dry,08-10-2022,22:06:24
2547,30.23,9964.73,-13.87,342,0,0,Very Dry,08-10-2022,22:06:24
2548,30.23,9964.73,-13.87,343,0,0,Very Dry,08-10-2022,22:06:24
2549,30.21,9964.73,-13.87,340,0,0,Very Dry,08-10-2022,22:06:24
2550,30.19,9964.78,-13.87,339,0,0,Very Dry,08-10-2022,22:06:24
2551,30.15,9964.68,-13.88,339,0,0,Very Dry,08-10-2022,22:06:24
2552,30.11,9964.7,-13.87,339,0,0,Very Dry,08-10-2022,22:06:24
2553,30.07,9964.58,-13.89,342,0,0,Very Dry,08-10-2022,22:06:24
2554,30.02,9964.66,-13.88,338,0,0,Very Dry,08-10-2022,22:06:24
2555,29.97,9964.36,-13.9,344,0,0,Very Dry,08-10-2022,22:06:24
2556,29.92,9964.09,-13.93,342,0,0,Very Dry,08-10-2022,22:06:24
2557,29.86,9963.8,-13.95,340,0,0,Very Dry,08-10-2022,22:06:24
2558,29.81,9963.5,-13.98,339,0,0,Very Dry,08-10-2022,22:06:24
2559,29.78,9963.17,-14,336,0,0,Very Dry,08-10-2022,22:06:24
2560,29.73,9962.9,-14.03,339,0,0,Very Dry,08-10-2022,22:06:24
2561,29.68,9962.77,-14.04,339,0,0,Very Dry,08-10-2022,22:06:24
2562,29.63,9962.5,-14.06,339,0,0,Very Dry,08-10-2022,22:06:24
2563,29.58,9962.39,-14.07,340,0,0,Very Dry,08-10-2022,22:06:24
2564,29.53,9962.41,-14.07,340,0,0,Very Dry,08-10-2022,22:06:24
2565,29.48,9961.95,-14.11,341,0,0,Very Dry,08-10-2022,22:06:24
2566,29.43,9961.97,-14.1,340,0,0,Very Dry,08-10-2022,22:06:24
2567,29.39,9961.69,-14.13,344,0,0,Very Dry,08-10-2022,22:06:24
2568,29.34,9961.52,-14.14,346,0,0,Very Dry,08-10-2022,22:06:24
2569,29.32,9961.73,-14.13,340,0,0,Very Dry,08-10-2022,22:06:24
2570,29.28,9961.95,-14.11,341,0,0,Very Dry,08-10-2022,22:06:24
2571,29.24,9962.16,-14.09,342,0,0,Very Dry,08-10-2022,22:06:24
2572,29.2,9962,-14.1,341,0,0,Very Dry,08-10-2022,22:06:24
2573,29.17,9962.23,-14.08,342,0,0,Very Dry,08-10-2022,22:06:24
2574,29.13,9962.25,-14.08,342,0,0,Very Dry,08-10-2022,22:06:24
2575,29.1,9962.26,-14.08,342,0,0,Very Dry,08-10-2022,22:06:24
2576,29.07,9962.12,-14.09,342,0,0,Very Dry,08-10-2022,22:06:24
2577,29.04,9962.14,-14.09,345,0,0,Very Dry,08-10-2022,22:06:24
2578,29.01,9962.34,-14.07,341,0,0,Very Dry,08-10-2022,22:06:24
2579,28.98,9962,-14.1,340,0,0,Very Dry,08-10-2022,22:06:24
2580,28.97,9962.34,-14.07,341,0,0,Very Dry,08-10-2022,22:06:24
2581,28.94,9962.03,-14.1,341,0,0,Very Dry,08-10-2022,22:06:24
2582,28.91,9962.05,-14.1,340,0,0,Very Dry,08-10-2022,22:06:24
2583,28.88,9961.88,-14.11,340,0,0,Very Dry,08-10-2022,22:06:24
2584,28.86,9962.25,-14.08,339,0,0,Very Dry,08-10-2022,22:06:24
2585,28.83,9962.11,-14.09,340,0,0,Very Dry,08-10-2022,22:06:24
2586,28.81,9962.11,-14.09,340,0,0,Very Dry,08-10-2022,22:06:24
2587,28.79,9961.95,-14.11,340,0,0,Very Dry,08-10-2022,22:06:24
2588,28.76,9961.95,-14.11,342,0,0,Very Dry,08-10-2022,22:06:24
2589,28.74,9961.98,-14.1,343,0,0,Very Dry,08-10-2022,22:06:24
2590,28.73,9961.81,-14.12,339,0,0,Very Dry,08-10-2022,22:06:24
2591,28.71,9961.67,-14.13,341,0,0,Very Dry,08-10-2022,22:06:24
2592,28.69,9961.66,-14.13,341,0,0,Very Dry,08-10-2022,22:06:24
2593,28.67,9961.69,-14.13,341,0,0,Very Dry,08-10-2022,22:06:24
2594,28.65,9961.52,-14.14,344,0,0,Very Dry,08-10-2022,22:06:24
2595,28.63,9961.17,-14.17,344,0,0,Very Dry,08-10-2022,22:06:24
2596,28.62,9961.38,-14.15,342,0,0,Very Dry,08-10-2022,22:06:24
2597,28.6,9961.22,-14.17,344,0,0,Very Dry,08-10-2022,22:06:24
2598,28.58,9960.88,-14.2,343,0,0,Very Dry,08-10-2022,22:06:24
2599,28.56,9960.9,-14.19,342,0,0,Very Dry,08-10-2022,22:06:24
2600,28.54,9961.05,-14.18,342,0,0,Very Dry,08-10-2022,22:06:24
2601,28.53,9960.73,-14.21,343,0,0,Very Dry,08-10-2022,22:06:24
2602,28.52,9960.73,-14.21,341,0,0,Very Dry,08-10-2022,22:06:24
2603,28.5,9960.92,-14.19,341,0,0,Very Dry,08-10-2022,22:06:24
2604,28.49,9960.75,-14.21,340,0,0,Very Dry,08-10-2022,22:06:24
2605,28.48,9960.77,-14.21,340,0,0,Very Dry,08-10-2022,22:06:24
2606,28.46,9960.59,-14.22,340,0,0,Very Dry,08-10-2022,22:06:24
2607,28.56,9961.07,-14.18,339,0,0,Very Dry,08-10-2022,22:06:24
2608,28.87,9962.59,-14.05,339,0,0,Very Dry,08-10-2022,22:06:24
2609,29.24,9963.36,-13.99,340,0,0,Very Dry,08-10-2022,22:06:24
2610,29.58,9963.73,-13.96,341,0,0,Very Dry,08-10-2022,22:06:24
2611,29.71,9963.78,-13.95,352,0,0,Very Dry,08-10-2022,22:06:24
2612,29.92,9963.72,-13.96,339,0,0,Very Dry,08-10-2022,22:06:24
2613,30.07,9963.37,-13.99,288,1,0,Dry,08-10-2022,22:06:24
2614,30.18,9962.75,-14.04,265,2,1,Wet,08-10-2022,22:06:24
2615,30.25,9962.83,-14.03,217,2,1,Wet,08-10-2022,22:06:24
2616,30.29,9962.78,-14.04,194,3,1,Very Wet,08-10-2022,22:06:24
2617,30.31,9963.08,-14.01,214,2,1,Wet,08-10-2022,22:06:24
2618,30.32,9963.25,-14,221,2,1,Wet,08-10-2022,22:06:24
2619,30.31,9963.59,-13.97,222,2,1,Wet,08-10-2022,22:06:24
2620,30.29,9963.3,-13.99,221,2,1,Wet,08-10-2022,22:06:24
2621,30.26,9963.69,-13.96,221,2,1,Wet,08-10-2022,22:06:24
2622,30.22,9963.7,-13.96,220,2,1,Wet,08-10-2022,22:06:24
2623,30.2,9964.08,-13.93,221,2,1,Wet,08-10-2022,22:06:24
2624,30.16,9964.13,-13.92,220,2,1,Wet,08-10-2022,22:06:24
2625,30.11,9964.19,-13.92,220,2,1,Wet,08-10-2022,22:06:24
2626,30.07,9964.23,-13.91,222,2,1,Wet,08-10-2022,22:06:24
2627,30.02,9964.3,-13.91,220,2,1,Wet,08-10-2022,22:06:24
2628,29.98,9964.35,-13.9,222,2,1,Wet,08-10-2022,22:06:24
2629,29.93,9964.41,-13.9,217,2,1,Wet,08-10-2022,22:06:24
2630,29.89,9964.45,-13.9,220,2,1,Wet,08-10-2022,22:06:24
2631,29.84,9964.66,-13.88,222,2,1,Wet,08-10-2022,22:06:24
2632,29.8,9964.39,-13.9,221,2,1,Wet,08-10-2022,22:06:24
2633,29.75,9964.23,-13.91,220,2,1,Wet,08-10-2022,22:06:24
2634,29.71,9964.13,-13.92,220,2,1,Wet,08-10-2022,22:06:24
2635,29.69,9964,-13.93,220,2,1,Wet,08-10-2022,22:06:24
2636,29.64,9963.83,-13.95,219,2,1,Wet,08-10-2022,22:06:24
2637,29.6,9963.91,-13.94,221,2,1,Wet,08-10-2022,22:06:24
2638,29.56,9963.74,-13.96,220,2,1,Wet,08-10-2022,22:06:24
2639,29.51,9963.46,-13.98,220,2,1,Wet,08-10-2022,22:06:24
2640,29.47,9963.67,-13.96,220,2,1,Wet,08-10-2022,22:06:24
2641,29.43,9963.68,-13.96,220,2,1,Wet,08-10-2022,22:06:24
2642,29.39,9963.4,-13.98,221,2,1,Wet,08-10-2022,22:06:24
2643,29.36,9963.78,-13.95,220,2,1,Wet,08-10-2022,22:06:24
2644,29.32,9963.95,-13.94,220,2,1,Wet,08-10-2022,22:06:24
2645,29.28,9964.19,-13.92,222,2,1,Wet,08-10-2022,22:06:24
2646,29.25,9964.56,-13.89,219,2,1,Wet,08-10-2022,22:06:24
2647,29.23,9964.37,-13.9,219,2,1,Wet,08-10-2022,22:06:24
2648,29.2,9964.39,-13.9,222,2,1,Wet,08-10-2022,22:06:24
2649,29.17,9964.42,-13.9,220,2,1,Wet,08-10-2022,22:06:24
2650,29.14,9964.97,-13.85,220,2,1,Wet,08-10-2022,22:06:24
2651,29.11,9964.8,-13.87,220,2,1,Wet,08-10-2022,22:06:24
2652,29.08,9965.17,-13.84,218,2,1,Wet,08-10-2022,22:06:24
2653,29.06,9965.2,-13.83,221,2,1,Wet,08-10-2022,22:06:24
2654,29.03,9965.4,-13.82,220,2,1,Wet,08-10-2022,22:06:24
2655,29.01,9965.41,-13.82,219,2,1,Wet,08-10-2022,22:06:24
2656,28.98,9965.42,-13.81,220,2,1,Wet,08-10-2022,22:06:24
2657,28.96,9965.63,-13.8,220,2,1,Wet,08-10-2022,22:06:24
2658,28.93,9965.28,-13.83,221,2,1,Wet,08-10-2022,22:06:24
2659,28.92,9965.66,-13.79,221,2,1,Wet,08-10-2022,22:06:24
2660,28.9,9965.66,-13.79,219,2,1,Wet,08-10-2022,22:06:24
2661,28.88,9965.83,-13.78,218,2,1,Wet,08-10-2022,22:06:24
2662,28.86,9966.02,-13.76,219,2,1,Wet,08-10-2022,22:06:24
2663,28.84,9965.68,-13.79,220,2,1,Wet,08-10-2022,22:06:24
2664,28.82,9965.53,-13.8,220,2,1,Wet,08-10-2022,22:06:24
2665,28.81,9965.56,-13.8,219,2,1,Wet,08-10-2022,22:06:24
2666,28.79,9965.73,-13.79,221,2,1,Wet,08-10-2022,22:06:24
2667,28.77,9965.39,-13.82,220,2,1,Wet,08-10-2022,22:06:24
2668,28.75,9965.05,-13.85,220,2,1,Wet,08-10-2022,22:06:24
2669,28.73,9964.9,-13.86,219,2,1,Wet,08-10-2022,22:06:24
2670,28.71,9964.58,-13.89,221,2,1,Wet,08-10-2022,22:06:24
2671,28.71,9964.75,-13.87,220,2,1,Wet,08-10-2022,22:06:24
2672,28.69,9964.77,-13.87,220,2,1,Wet,08-10-2022,22:06:24
2673,28.67,9964.59,-13.88,220,2,1,Wet,08-10-2022,22:06:24
2674,28.65,9964.09,-13.93,220,2,1,Wet,08-10-2022,22:06:24
2675,28.64,9963.91,-13.94,220,2,1,Wet,08-10-2022,22:06:24
2676,28.62,9963.94,-13.94,219,2,1,Wet,08-10-2022,22:06:24
2677,28.61,9963.77,-13.95,219,2,1,Wet,08-10-2022,22:06:24
2678,28.59,9963.79,-13.95,221,2,1,Wet,08-10-2022,22:06:24
2679,28.58,9963.27,-13.99,220,2,1,Wet,08-10-2022,22:06:24
2680,28.57,9963.3,-13.99,220,2,1,Wet,08-10-2022,22:06:24
2681,28.55,9962.92,-14.02,221,2,1,Wet,08-10-2022,22:06:24
2682,28.54,9962.78,-14.04,219,2,1,Wet,08-10-2022,22:06:24
2683,28.53,9962.95,-14.02,221,2,1,Wet,08-10-2022,22:06:24
2684,28.52,9962.78,-14.04,220,2,1,Wet,08-10-2022,22:06:24
2685,28.51,9962.63,-14.05,220,2,1,Wet,08-10-2022,22:06:24
2686,28.5,9962.45,-14.06,221,2,1,Wet,08-10-2022,22:06:24
2687,28.49,9962.28,-14.08,221,2,1,Wet,08-10-2022,22:06:24
2688,28.48,9962.45,-14.06,220,2,1,Wet,08-10-2022,22:06:24
2689,28.49,9961.94,-14.11,220,2,1,Wet,08-10-2022,22:06:24
2690,28.67,9962.01,-14.1,219,2,1,Wet,08-10-2022,22:06:24
2691,28.94,9962.2,-14.09,220,2,1,Wet,08-10-2022,22:06:24
2692,29.26,9962.64,-14.05,220,2,1,Wet,08-10-2022,22:06:24
2693,29.59,9962.87,-14.03,222,2,1,Wet,08-10-2022,22:06:24
2694,29.92,9963.2,-14,219,2,1,Wet,08-10-2022,22:06:24
2695,30.09,9963.37,-13.99,219,2,1,Wet,08-10-2022,22:06:24
2696,30.4,9964.01,-13.93,219,2,1,Wet,08-10-2022,22:06:24
2697,30.7,9964.45,-13.9,218,2,1,Wet,08-10-2022,22:06:24
2698,30.98,9965.04,-13.85,226,2,1,Wet,08-10-2022,22:06:24
2699,31.19,9965.03,-13.85,197,3,1,Very Wet,08-10-2022,22:06:24
2700,31.34,9965.13,-13.84,184,3,1,Very Wet,08-10-2022,22:06:24
2701,31.43,9964.8,-13.87,168,3,1,Very Wet,08-10-2022,22:06:24
2702,31.48,9964.35,-13.9,166,3,1,Very Wet,08-10-2022,22:06:24
2703,31.5,9964.33,-13.91,164,3,1,Very Wet,08-10-2022,22:06:24
2704,31.49,9964.17,-13.92,164,3,1,Very Wet,08-10-2022,22:06:24
2705,31.46,9963.89,-13.94,164,3,1,Very Wet,08-10-2022,22:06:24
2706,31.41,9963.79,-13.95,162,3,1,Very Wet,08-10-2022,22:06:24
2707,31.38,9963.51,-13.98,164,3,1,Very Wet,08-10-2022,22:06:24
2708,31.32,9963.45,-13.98,164,3,1,Very Wet,08-10-2022,22:06:24
2709,31.24,9963.55,-13.97,165,3,1,Very Wet,08-10-2022,22:06:24
2710,31.17,9963.53,-13.97,164,3,1,Very Wet,08-10-2022,22:06:24
2711,31.08,9963.32,-13.99,164,3,1,Very Wet,08-10-2022,22:06:24
2712,31,9963.27,-13.99,166,3,1,Very Wet,08-10-2022,22:06:24
2713,30.92,9963.42,-13.98,165,3,1,Very Wet,08-10-2022,22:06:24
2714,30.85,9963.2,-14,164,3,1,Very Wet,08-10-2022,22:06:24
2715,30.77,9962.97,-14.02,164,3,1,Very Wet,08-10-2022,22:06:24
2716,30.69,9963.42,-13.98,164,3,1,Very Wet,08-10-2022,22:06:24
2717,30.62,9963.02,-14.02,164,3,1,Very Wet,08-10-2022,22:06:24
2718,30.55,9963.27,-14,164,3,1,Very Wet,08-10-2022,22:06:24
2719,30.48,9963.73,-13.96,164,3,1,Very Wet,08-10-2022,22:06:24
2720,30.44,9963.58,-13.97,169,3,1,Very Wet,08-10-2022,22:06:24
2721,30.38,9963.87,-13.94,164,3,1,Very Wet,08-10-2022,22:06:24
2722,30.31,9963.94,-13.94,163,3,1,Very Wet,08-10-2022,22:06:24
2723,30.24,9964.03,-13.93,164,3,1,Very Wet,08-10-2022,22:06:24
2724,30.18,9963.75,-13.95,164,3,1,Very Wet,08-10-2022,22:06:24
2725,30.12,9963.84,-13.95,164,3,1,Very Wet,08-10-2022,22:06:24
2726,30.06,9963.75,-13.95,164,3,1,Very Wet,08-10-2022,22:06:24
2727,29.99,9963.29,-13.99,164,3,1,Very Wet,08-10-2022,22:06:24
2728,29.94,9963.37,-13.99,164,3,1,Very Wet,08-10-2022,22:06:24
2729,29.88,9962.91,-14.03,164,3,1,Very Wet,08-10-2022,22:06:24
2730,29.83,9962.47,-14.06,164,3,1,Very Wet,08-10-2022,22:06:24
2731,29.77,9962.52,-14.06,164,3,1,Very Wet,08-10-2022,22:06:24
2732,29.75,9962.03,-14.1,164,3,1,Very Wet,08-10-2022,22:06:24
2733,29.7,9962.08,-14.1,164,3,1,Very Wet,08-10-2022,22:06:24
2734,29.65,9961.95,-14.11,164,3,1,Very Wet,08-10-2022,22:06:24
2735,29.61,9961.98,-14.1,165,3,1,Very Wet,08-10-2022,22:06:24
2736,29.57,9961.68,-14.13,164,3,1,Very Wet,08-10-2022,22:06:24
2737,29.52,9961.2,-14.17,164,3,1,Very Wet,08-10-2022,22:06:24
2738,29.49,9961.24,-14.17,164,3,1,Very Wet,08-10-2022,22:06:24
2739,29.45,9961.45,-14.15,164,3,1,Very Wet,08-10-2022,22:06:24
2740,29.42,9961.48,-14.15,165,3,1,Very Wet,08-10-2022,22:06:24
2741,29.38,9961.34,-14.16,164,3,1,Very Wet,08-10-2022,22:06:24
2742,29.35,9961.2,-14.17,164,3,1,Very Wet,08-10-2022,22:06:24
2743,29.31,9960.9,-14.19,164,3,1,Very Wet,08-10-2022,22:06:24
2744,29.3,9960.9,-14.19,164,3,1,Very Wet,08-10-2022,22:06:24
2745,29.26,9960.59,-14.22,163,3,1,Very Wet,08-10-2022,22:06:24
2746,29.23,9960.63,-14.22,164,3,1,Very Wet,08-10-2022,22:06:24
2747,29.21,9961.14,-14.17,164,3,1,Very Wet,08-10-2022,22:06:24
2748,29.18,9961.68,-14.13,164,3,1,Very Wet,08-10-2022,22:06:24
2749,29.16,9961.88,-14.11,164,3,1,Very Wet,08-10-2022,22:06:24
2750,29.14,9962.59,-14.05,164,3,1,Very Wet,08-10-2022,22:06:24
2751,29.11,9962.57,-14.05,164,3,1,Very Wet,08-10-2022,22:06:24
2752,29.09,9962.94,-14.02,164,3,1,Very Wet,08-10-2022,22:06:24
2753,29.07,9963.31,-13.99,164,3,1,Very Wet,08-10-2022,22:06:24
2754,29.05,9963.48,-13.98,164,3,1,Very Wet,08-10-2022,22:06:24
2755,29.02,9963.34,-13.99,165,3,1,Very Wet,08-10-2022,22:06:24
2756,29.01,9963.37,-13.99,164,3,1,Very Wet,08-10-2022,22:06:24
2757,28.99,9963.52,-13.97,164,3,1,Very Wet,08-10-2022,22:06:24
2758,28.97,9963.55,-13.97,164,3,1,Very Wet,08-10-2022,22:06:24
2759,28.95,9963.23,-14,164,3,1,Very Wet,08-10-2022,22:06:24
2760,28.94,9963.23,-14,164,3,1,Very Wet,08-10-2022,22:06:24
2761,28.92,9963.42,-13.98,164,3,1,Very Wet,08-10-2022,22:06:24
2762,28.9,9963.11,-14.01,164,3,1,Very Wet,08-10-2022,22:06:24
2763,28.88,9963.08,-14.01,163,3,1,Very Wet,08-10-2022,22:06:24
2764,28.86,9963.11,-14.01,164,3,1,Very Wet,08-10-2022,22:06:24
2765,28.84,9962.94,-14.02,164,3,1,Very Wet,08-10-2022,22:06:24
2766,28.83,9962.63,-14.05,164,3,1,Very Wet,08-10-2022,22:06:24
2767,28.82,9962.63,-14.05,164,3,1,Very Wet,08-10-2022,22:06:24
2768,28.8,9962.48,-14.06,164,3,1,Very Wet,08-10-2022,22:06:24
2769,28.79,9962.48,-14.06,163,3,1,Very Wet,08-10-2022,22:06:24
2770,28.78,9961.95,-14.11,164,3,1,Very Wet,08-10-2022,22:06:24
2771,28.76,9962.13,-14.09,163,3,1,Very Wet,08-10-2022,22:06:24
2772,28.75,9961.95,-14.11,164,3,1,Very Wet,08-10-2022,22:06:24
2773,28.74,9961.98,-14.1,164,3,1,Very Wet,08-10-2022,22:06:24
2774,28.73,9961.98,-14.1,163,3,1,Very Wet,08-10-2022,22:06:24
2775,28.71,9962.02,-14.1,163,3,1,Very Wet,08-10-2022,22:06:24
2776,28.7,9961.66,-14.13,164,3,1,Very Wet,08-10-2022,22:06:24
